Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-08,Suspected,3324,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-10,Suspected,3341,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-12,Suspected,3351,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-14,Suspected,3370,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-15,Suspected,3388,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-17,Suspected,3397,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-19,Suspected,3405,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-21,Suspected,3426,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-22,Suspected,3442,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-25,Suspected,3490,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-26,Suspected,3498,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-28,Suspected,3512,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-04-29,Suspected,3521,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-02,Suspected,3547,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-03,Suspected,3558,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-05,Suspected,3586,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-06,Suspected,3608,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-09,Suspected,3635,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-10,Suspected,3639,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-12,Suspected,3652,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-13,Suspected,3655,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-16,Suspected,3703,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-17,Suspected,3740,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-19,Suspected,3762,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-20,Suspected,3771,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-23,Suspected,3801,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-24,Suspected,3811,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-26,Suspected,3837,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-27,Suspected,3844,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-30,Suspected,3911,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-05-31,Suspected,3920,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-02,Suspected,3940,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-03,Suspected,3948,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-06,Suspected,3967,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-07,Suspected,3979,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-09,Suspected,3986,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-10,Suspected,3998,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-13,Suspected,4026,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-14,Suspected,4029,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-16,Suspected,4052,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-17,Suspected,4071,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-20,Suspected,4107,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-21,Suspected,4115,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-23,Suspected,4136,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-24,Suspected,4144,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-27,Suspected,4164,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-28,Suspected,4167,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-06-30,Suspected,4174,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-01,Suspected,4177,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-04,Suspected,4190,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-05,Suspected,4194,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-07,Suspected,4207,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-08,Suspected,4214,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-11,Suspected,4227,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-12,Suspected,4234,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-18,Suspected,4262,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-19,Suspected,4271,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-21,Suspected,4282,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-22,Suspected,4284,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-25,Suspected,4302,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-26,Suspected,4309,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-28,Suspected,4398,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-07-29,Suspected,4406,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-01,Suspected,4420,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-02,Suspected,4424,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-04,Suspected,4443,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-05,Suspected,4445,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-08,Suspected,4481,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-09,Suspected,4486,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-11,Suspected,4500,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-12,Suspected,4501,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-14,Suspected,4505,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-16,Suspected,4510,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-18,Suspected,4534,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-19,Suspected,4549,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-22,Suspected,4554,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-23,Suspected,4557,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-25,Suspected,4598,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-26,Suspected,4602,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-29,Suspected,4618,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-08-30,Suspected,4624,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-01,Suspected,4653,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-02,Suspected,4654,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-05,Suspected,4684,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-06,Suspected,4697,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-08,Suspected,4708,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-09,Suspected,4711,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-12,Suspected,4757,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-13,Suspected,4765,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-15,Suspected,4788,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-16,Suspected,4794,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-19,Suspected,4820,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-20,Suspected,4832,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-22,Suspected,4855,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-23,Suspected,4864,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-26,Suspected,4903,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-27,Suspected,4920,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-29,Suspected,4937,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-09-30,Suspected,4940,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-03,Suspected,4950,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-04,Suspected,4954,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-06,Suspected,4965,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-07,Suspected,4966,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-10,Suspected,4987,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-11,Suspected,4991,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-13,Suspected,5001,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-14,Suspected,5001,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-17,Suspected,5008,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-18,Suspected,5010,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-20,Suspected,5040,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-21,Suspected,5047,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-24,Suspected,5061,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-25,Suspected,5070,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-27,Suspected,5075,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-28,Suspected,5076,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-10-31,Suspected,5087,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-11-01,Suspected,5098,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-11-03,Suspected,5113,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-11-04,Suspected,5118,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2015-11-07,Suspected,5131,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2016-01-17,Suspected,0,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2016-01-24,Suspected,0,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2016-01-31,Suspected,0,
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,Africa,Sierra Leone,2016-02-07,Suspected,0,
