Virus,Region,Sub-region,Date,Type,Case Number,Comments
Ebolavirus,Africa, Liberia,2015-11-26,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-11-26,Deaths,4808,
Ebolavirus,Africa, Liberia,2015-11-27,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-11-27,Deaths,4808,
Ebolavirus,Africa, Liberia,2015-11-30,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-11-30,Deaths,4808,
Ebolavirus,Africa, Liberia,2015-12-01,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-01,Deaths,4808,
Ebolavirus,Africa, Liberia,2015-12-02,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-02,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-03,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-03,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-04,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-04,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-07,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-07,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-08,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-08,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-09,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-09,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-10,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-10,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-11,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-11,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-14,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-14,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-15,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-15,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-16,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-16,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-17,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-17,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-18,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-18,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-21,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-21,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-22,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-22,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-23,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-23,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-24,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-24,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-25,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-25,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-28,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-28,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-29,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-29,Deaths,4809,
Ebolavirus,Africa, Liberia,2015-12-30,Confirmed,10675,
Ebolavirus,Africa, Liberia,2015-12-30,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-01-06,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-01-06,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-01-13,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-01-13,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-01-20,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-01-20,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-01-27,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-01-27,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-02-03,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-02-03,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-02-10,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-02-10,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-02-17,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-02-17,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-03-03,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-03-03,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-03-23,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-03-23,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-03-30,Confirmed,10675,
Ebolavirus,Africa, Liberia,2016-03-30,Deaths,4809,
Ebolavirus,Africa, Liberia,2016-04-13,Confirmed,10678,
Ebolavirus,Africa, Liberia,2016-04-13,Deaths,4810,
Ebolavirus,Africa, Sierra Leone,2014-03-25,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-03-25,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-03-26,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-03-26,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-03-27,Confirmed,6,
Ebolavirus,Africa, Sierra Leone,2014-03-27,Deaths,5,
Ebolavirus,Africa, Sierra Leone,2014-03-31,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-03-31,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-01,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-01,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-02,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-02,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-07,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-07,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-10,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-10,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-17,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-17,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-21,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-21,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-23,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-23,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-04-30,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-04-30,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-05-05,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-05-05,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-05-14,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-05-14,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-05-23,Confirmed,0,
Ebolavirus,Africa, Sierra Leone,2014-05-23,Deaths,0,
Ebolavirus,Africa, Sierra Leone,2014-05-27,Confirmed,1,
Ebolavirus,Africa, Sierra Leone,2014-05-27,Deaths,4,
Ebolavirus,Africa, Sierra Leone,2014-05-28,Confirmed,16,
Ebolavirus,Africa, Sierra Leone,2014-05-28,Deaths,5,
Ebolavirus,Africa, Sierra Leone,2014-06-02,Confirmed,50,
Ebolavirus,Africa, Sierra Leone,2014-06-02,Deaths,6,
Ebolavirus,Africa, Sierra Leone,2014-06-05,Confirmed,81,
Ebolavirus,Africa, Sierra Leone,2014-06-05,Deaths,7,
Ebolavirus,Africa, Sierra Leone,2014-06-10,Confirmed,89,
Ebolavirus,Africa, Sierra Leone,2014-06-10,Deaths,7,
Ebolavirus,Africa, Sierra Leone,2014-06-11,Confirmed,117,
Ebolavirus,Africa, Sierra Leone,2014-06-11,Deaths,19,
Ebolavirus,Africa, Sierra Leone,2014-06-18,Confirmed,97,
Ebolavirus,Africa, Sierra Leone,2014-06-18,Deaths,49,
Ebolavirus,Africa, Sierra Leone,2014-06-24,Confirmed,158,
Ebolavirus,Africa, Sierra Leone,2014-06-24,Deaths,34,
Ebolavirus,Africa, Sierra Leone,2014-07-02,Confirmed,239,
Ebolavirus,Africa, Sierra Leone,2014-07-02,Deaths,99,
Ebolavirus,Africa, Sierra Leone,2014-07-07,Confirmed,252,
Ebolavirus,Africa, Sierra Leone,2014-07-07,Deaths,101,
Ebolavirus,Africa, Sierra Leone,2014-07-08,Confirmed,305,
Ebolavirus,Africa, Sierra Leone,2014-07-08,Deaths,127,
Ebolavirus,Africa, Sierra Leone,2014-07-14,Confirmed,337,
Ebolavirus,Africa, Sierra Leone,2014-07-14,Deaths,142,
Ebolavirus,Africa, Sierra Leone,2014-07-16,Confirmed,386,
Ebolavirus,Africa, Sierra Leone,2014-07-16,Deaths,192,
Ebolavirus,Africa, Sierra Leone,2014-07-21,Confirmed,442,
Ebolavirus,Africa, Sierra Leone,2014-07-21,Deaths,206,
Ebolavirus,Africa, Sierra Leone,2014-07-24,Confirmed,454,
Ebolavirus,Africa, Sierra Leone,2014-07-24,Deaths,219,
Ebolavirus,Africa, Sierra Leone,2014-07-28,Confirmed,525,
Ebolavirus,Africa, Sierra Leone,2014-07-28,Deaths,224,
Ebolavirus,Africa, Sierra Leone,2014-07-31,Confirmed,533,
Ebolavirus,Africa, Sierra Leone,2014-07-31,Deaths,233,
Ebolavirus,Africa, Sierra Leone,2014-08-03,Confirmed,574,
Ebolavirus,Africa, Sierra Leone,2014-08-03,Deaths,252,
Ebolavirus,Africa, Sierra Leone,2014-08-04,Confirmed,646,
Ebolavirus,Africa, Sierra Leone,2014-08-04,Deaths,273,
Ebolavirus,Africa, Sierra Leone,2014-08-08,Confirmed,717,
Ebolavirus,Africa, Sierra Leone,2014-08-08,Deaths,298,
Ebolavirus,Africa, Sierra Leone,2014-08-12,Confirmed,730,
Ebolavirus,Africa, Sierra Leone,2014-08-12,Deaths,315,
Ebolavirus,Africa, Sierra Leone,2014-08-13,Confirmed,783,
Ebolavirus,Africa, Sierra Leone,2014-08-13,Deaths,334,
Ebolavirus,Africa, Sierra Leone,2014-08-15,Confirmed,810,
Ebolavirus,Africa, Sierra Leone,2014-08-15,Deaths,348,
Ebolavirus,Africa, Sierra Leone,2014-08-19,Confirmed,848,
Ebolavirus,Africa, Sierra Leone,2014-08-19,Deaths,365,
Ebolavirus,Africa, Sierra Leone,2014-08-21,Confirmed,907,
Ebolavirus,Africa, Sierra Leone,2014-08-21,Deaths,374,
Ebolavirus,Africa, Sierra Leone,2014-08-22,Confirmed,910,
Ebolavirus,Africa, Sierra Leone,2014-08-22,Deaths,392,
Ebolavirus,Africa, Sierra Leone,2014-08-28,Confirmed,1026,
Ebolavirus,Africa, Sierra Leone,2014-08-28,Deaths,422,
Ebolavirus,Africa, Sierra Leone,2014-09-06,Confirmed,1261,
Ebolavirus,Africa, Sierra Leone,2014-09-06,Deaths,491,
Ebolavirus,Africa, Sierra Leone,2014-09-08,Confirmed,1361,
Ebolavirus,Africa, Sierra Leone,2014-09-08,Deaths,509,
Ebolavirus,Africa, Sierra Leone,2014-09-12,Confirmed,1424,
Ebolavirus,Africa, Sierra Leone,2014-09-12,Deaths,524,
Ebolavirus,Africa, Sierra Leone,2014-09-16,Confirmed,1620,
Ebolavirus,Africa, Sierra Leone,2014-09-16,Deaths,562,
Ebolavirus,Africa, Sierra Leone,2014-09-18,Confirmed,1673,
Ebolavirus,Africa, Sierra Leone,2014-09-18,Deaths,562,
Ebolavirus,Africa, Sierra Leone,2014-09-22,Confirmed,1813,
Ebolavirus,Africa, Sierra Leone,2014-09-22,Deaths,593,
Ebolavirus,Africa, Sierra Leone,2014-09-24,Confirmed,1940,
Ebolavirus,Africa, Sierra Leone,2014-09-24,Deaths,597,
Ebolavirus,Africa, Sierra Leone,2014-09-26,Confirmed,2021,
Ebolavirus,Africa, Sierra Leone,2014-09-26,Deaths,605,
Ebolavirus,Africa, Sierra Leone,2014-10-01,Confirmed,2304,
Ebolavirus,Africa, Sierra Leone,2014-10-01,Deaths,622,
Ebolavirus,Africa, Sierra Leone,2014-10-03,Confirmed,2437,
Ebolavirus,Africa, Sierra Leone,2014-10-03,Deaths,623,
Ebolavirus,Africa, Sierra Leone,2014-10-08,Confirmed,2789,
Ebolavirus,Africa, Sierra Leone,2014-10-08,Deaths,879,
Ebolavirus,Africa, Sierra Leone,2014-10-10,Confirmed,2950,
Ebolavirus,Africa, Sierra Leone,2014-10-10,Deaths,930,
Ebolavirus,Africa, Sierra Leone,2014-10-15,Confirmed,3252,
Ebolavirus,Africa, Sierra Leone,2014-10-15,Deaths,1183,
Ebolavirus,Africa, Sierra Leone,2014-10-17,Confirmed,3410,
Ebolavirus,Africa, Sierra Leone,2014-10-17,Deaths,1200,
Ebolavirus,Africa, Sierra Leone,2014-10-22,Confirmed,3706,
Ebolavirus,Africa, Sierra Leone,2014-10-22,Deaths,1359,
Ebolavirus,Africa, Sierra Leone,2014-10-25,Confirmed,3896,
Ebolavirus,Africa, Sierra Leone,2014-10-25,Deaths,1281,
Ebolavirus,Africa, Sierra Leone,2014-10-29,Confirmed,5235,
Ebolavirus,Africa, Sierra Leone,2014-10-29,Deaths,1500,
Ebolavirus,Africa, Sierra Leone,2014-10-31,Confirmed,5338,
Ebolavirus,Africa, Sierra Leone,2014-10-31,Deaths,1510,
Ebolavirus,Africa, Sierra Leone,2014-11-05,Confirmed,4759,
Ebolavirus,Africa, Sierra Leone,2014-11-05,Deaths,1070,
Ebolavirus,Africa, Sierra Leone,2014-11-07,Confirmed,4862,
Ebolavirus,Africa, Sierra Leone,2014-11-07,Deaths,1130,
Ebolavirus,Africa, Sierra Leone,2014-11-12,Confirmed,5368,
Ebolavirus,Africa, Sierra Leone,2014-11-12,Deaths,1169,
Ebolavirus,Africa, Sierra Leone,2014-11-14,Confirmed,5586,
Ebolavirus,Africa, Sierra Leone,2014-11-14,Deaths,1187,
Ebolavirus,Africa, Sierra Leone,2014-11-19,Confirmed,6073,
Ebolavirus,Africa, Sierra Leone,2014-11-19,Deaths,1250,
Ebolavirus,Africa, Sierra Leone,2014-11-21,Confirmed,6190,
Ebolavirus,Africa, Sierra Leone,2014-11-21,Deaths,1267,
Ebolavirus,Africa, Sierra Leone,2014-11-26,Confirmed,6599,
Ebolavirus,Africa, Sierra Leone,2014-11-26,Deaths,1398,
Ebolavirus,Africa, Sierra Leone,2014-11-28,Confirmed,7109,
Ebolavirus,Africa, Sierra Leone,2014-11-28,Deaths,1530,
Ebolavirus,Africa, Sierra Leone,2014-12-03,Confirmed,7312,
Ebolavirus,Africa, Sierra Leone,2014-12-03,Deaths,1583,
Ebolavirus,Africa, Sierra Leone,2014-12-10,Confirmed,7897,
Ebolavirus,Africa, Sierra Leone,2014-12-10,Deaths,1768,
Ebolavirus,Africa, Sierra Leone,2014-12-17,Confirmed,8356,
Ebolavirus,Africa, Sierra Leone,2014-12-17,Deaths,2085,
Ebolavirus,Africa, Sierra Leone,2014-12-24,Confirmed,9004,
Ebolavirus,Africa, Sierra Leone,2014-12-24,Deaths,2582,
Ebolavirus,Africa, Sierra Leone,2014-12-31,Confirmed,9446,
Ebolavirus,Africa, Sierra Leone,2014-12-31,Deaths,2758,
Ebolavirus,Africa, Sierra Leone,2015-01-07,Confirmed,9780,
Ebolavirus,Africa, Sierra Leone,2015-01-07,Deaths,2943,
Ebolavirus,Africa, Sierra Leone,2015-01-14,Confirmed,10124,
Ebolavirus,Africa, Sierra Leone,2015-01-14,Deaths,3062,
Ebolavirus,Africa, Sierra Leone,2015-01-21,Confirmed,10340,
Ebolavirus,Africa, Sierra Leone,2015-01-21,Deaths,3145,
Ebolavirus,Africa, Sierra Leone,2015-01-28,Confirmed,10518,
Ebolavirus,Africa, Sierra Leone,2015-01-28,Deaths,3199,
Ebolavirus,Africa, Sierra Leone,2015-02-04,Confirmed,10740,
Ebolavirus,Africa, Sierra Leone,2015-02-04,Deaths,3276,
Ebolavirus,Africa, Sierra Leone,2015-02-11,Confirmed,10934,
Ebolavirus,Africa, Sierra Leone,2015-02-11,Deaths,3341,
Ebolavirus,Africa, Sierra Leone,2015-02-18,Confirmed,11103,
Ebolavirus,Africa, Sierra Leone,2015-02-18,Deaths,3408,
Ebolavirus,Africa, Sierra Leone,2015-02-25,Confirmed,11301,
Ebolavirus,Africa, Sierra Leone,2015-02-25,Deaths,3461,
Ebolavirus,Africa, Sierra Leone,2015-03-04,Confirmed,11466,
Ebolavirus,Africa, Sierra Leone,2015-03-04,Deaths,3546,
Ebolavirus,Africa, Sierra Leone,2015-03-11,Confirmed,11619,
Ebolavirus,Africa, Sierra Leone,2015-03-11,Deaths,3629,
Ebolavirus,Africa, Sierra Leone,2015-03-18,Confirmed,11751,
Ebolavirus,Africa, Sierra Leone,2015-03-18,Deaths,3691,
Ebolavirus,Africa, Sierra Leone,2015-03-25,Confirmed,11841,
Ebolavirus,Africa, Sierra Leone,2015-03-25,Deaths,3747,
Ebolavirus,Africa, Sierra Leone,2015-03-26,Confirmed,11866,
Ebolavirus,Africa, Sierra Leone,2015-03-26,Deaths,3764,
Ebolavirus,Africa, Sierra Leone,2015-03-27,Confirmed,11889,
Ebolavirus,Africa, Sierra Leone,2015-03-27,Deaths,3773,
Ebolavirus,Africa, Sierra Leone,2015-03-30,Confirmed,11943,
Ebolavirus,Africa, Sierra Leone,2015-03-30,Deaths,3792,
Ebolavirus,Africa, Sierra Leone,2015-03-31,Confirmed,11974,
Ebolavirus,Africa, Sierra Leone,2015-03-31,Deaths,3799,
Ebolavirus,Africa, Sierra Leone,2015-04-01,Confirmed,11974,
Ebolavirus,Africa, Sierra Leone,2015-04-01,Deaths,3799,
Ebolavirus,Africa, Sierra Leone,2015-04-02,Confirmed,12022,
Ebolavirus,Africa, Sierra Leone,2015-04-02,Deaths,3810,
Ebolavirus,Africa, Sierra Leone,2015-04-07,Confirmed,12139,
Ebolavirus,Africa, Sierra Leone,2015-04-07,Deaths,3832,
Ebolavirus,Africa, Sierra Leone,2015-04-08,Confirmed,12138,
Ebolavirus,Africa, Sierra Leone,2015-04-08,Deaths,3831,
Ebolavirus,Africa, Sierra Leone,2015-04-09,Confirmed,12155,
Ebolavirus,Africa, Sierra Leone,2015-04-09,Deaths,3841,
Ebolavirus,Africa, Sierra Leone,2015-04-10,Confirmed,12170,
Ebolavirus,Africa, Sierra Leone,2015-04-10,Deaths,3842,
Ebolavirus,Africa, Sierra Leone,2015-04-13,Confirmed,12188,
Ebolavirus,Africa, Sierra Leone,2015-04-13,Deaths,3854,
Ebolavirus,Africa, Sierra Leone,2015-04-14,Confirmed,12201,
Ebolavirus,Africa, Sierra Leone,2015-04-14,Deaths,3857,
Ebolavirus,Africa, Sierra Leone,2015-04-15,Confirmed,12201,
Ebolavirus,Africa, Sierra Leone,2015-04-15,Deaths,3857,
Ebolavirus,Africa, Sierra Leone,2015-04-16,Confirmed,12223,
Ebolavirus,Africa, Sierra Leone,2015-04-16,Deaths,3865,
Ebolavirus,Africa, Sierra Leone,2015-04-17,Confirmed,12244,
Ebolavirus,Africa, Sierra Leone,2015-04-17,Deaths,3865,
Ebolavirus,Africa, Sierra Leone,2015-04-18,Confirmed,12256,
Ebolavirus,Africa, Sierra Leone,2015-04-18,Deaths,3872,
Ebolavirus,Africa, Sierra Leone,2015-04-19,Confirmed,12267,
Ebolavirus,Africa, Sierra Leone,2015-04-19,Confirmed,12256,
Ebolavirus,Africa, Sierra Leone,2015-04-19,Deaths,3877,
Ebolavirus,Africa, Sierra Leone,2015-04-19,Deaths,3877,
Ebolavirus,Africa, Sierra Leone,2015-04-21,Confirmed,12294,
Ebolavirus,Africa, Sierra Leone,2015-04-21,Deaths,3885,
Ebolavirus,Africa, Sierra Leone,2015-04-22,Confirmed,12313,
Ebolavirus,Africa, Sierra Leone,2015-04-22,Deaths,3886,
Ebolavirus,Africa, Sierra Leone,2015-04-24,Confirmed,12362,
Ebolavirus,Africa, Sierra Leone,2015-04-24,Deaths,3895,
Ebolavirus,Africa, Sierra Leone,2015-04-26,Confirmed,12371,
Ebolavirus,Africa, Sierra Leone,2015-04-26,Deaths,3899,
Ebolavirus,Africa, Sierra Leone,2015-04-28,Confirmed,12387,
Ebolavirus,Africa, Sierra Leone,2015-04-28,Deaths,3901,
Ebolavirus,Africa, Sierra Leone,2015-04-29,Confirmed,12398,
Ebolavirus,Africa, Sierra Leone,2015-04-29,Deaths,3901,
Ebolavirus,Africa, Sierra Leone,2015-05-02,Confirmed,12426,
Ebolavirus,Africa, Sierra Leone,2015-05-02,Deaths,3902,
Ebolavirus,Africa, Sierra Leone,2015-05-03,Confirmed,12440,
Ebolavirus,Africa, Sierra Leone,2015-05-03,Confirmed,12440,
Ebolavirus,Africa, Sierra Leone,2015-05-03,Deaths,3903,
Ebolavirus,Africa, Sierra Leone,2015-05-03,Deaths,3903,
Ebolavirus,Africa, Sierra Leone,2015-05-05,Confirmed,12470,
Ebolavirus,Africa, Sierra Leone,2015-05-05,Deaths,3904,
Ebolavirus,Africa, Sierra Leone,2015-05-06,Confirmed,12492,
Ebolavirus,Africa, Sierra Leone,2015-05-06,Deaths,3904,
Ebolavirus,Africa, Sierra Leone,2015-05-09,Confirmed,12519,
Ebolavirus,Africa, Sierra Leone,2015-05-09,Deaths,3904,
Ebolavirus,Africa, Sierra Leone,2015-05-10,Confirmed,12523,
Ebolavirus,Africa, Sierra Leone,2015-05-10,Deaths,3904,
Ebolavirus,Africa, Sierra Leone,2015-05-12,Confirmed,12536,
Ebolavirus,Africa, Sierra Leone,2015-05-12,Deaths,3904,
