Virus,Region,Sub-region,Date,Type,Case Number,Comments
Ebolavirus,Africa, Sierra Leone,2015-05-13,Confirmed,12540,
Ebolavirus,Africa, Sierra Leone,2015-05-13,Deaths,3904,
Ebolavirus,Africa, Sierra Leone,2015-05-16,Confirmed,12593,
Ebolavirus,Africa, Sierra Leone,2015-05-16,Deaths,3906,
Ebolavirus,Africa, Sierra Leone,2015-05-19,Confirmed,12656,
Ebolavirus,Africa, Sierra Leone,2015-05-19,Deaths,3907,
Ebolavirus,Africa, Sierra Leone,2015-05-20,Confirmed,12666,
Ebolavirus,Africa, Sierra Leone,2015-05-20,Deaths,3907,
Ebolavirus,Africa, Sierra Leone,2015-05-24,Confirmed,12706,
Ebolavirus,Africa, Sierra Leone,2015-05-24,Deaths,3908,
Ebolavirus,Africa, Sierra Leone,2015-05-26,Confirmed,12735,
Ebolavirus,Africa, Sierra Leone,2015-05-26,Deaths,3911,
Ebolavirus,Africa, Sierra Leone,2015-05-27,Confirmed,12745,
Ebolavirus,Africa, Sierra Leone,2015-05-27,Deaths,3911,
Ebolavirus,Africa, Sierra Leone,2015-05-30,Confirmed,12816,
Ebolavirus,Africa, Sierra Leone,2015-05-30,Deaths,3911,
Ebolavirus,Africa, Sierra Leone,2015-05-31,Confirmed,12827,
Ebolavirus,Africa, Sierra Leone,2015-05-31,Deaths,3912,
Ebolavirus,Africa, Sierra Leone,2015-06-04,Confirmed,12850,
Ebolavirus,Africa, Sierra Leone,2015-06-04,Deaths,3912,
Ebolavirus,Africa, Sierra Leone,2015-06-05,Confirmed,12859,
Ebolavirus,Africa, Sierra Leone,2015-06-05,Deaths,3912,
Ebolavirus,Africa, Sierra Leone,2015-06-06,Confirmed,12884,
Ebolavirus,Africa, Sierra Leone,2015-06-06,Deaths,3913,
Ebolavirus,Africa, Sierra Leone,2015-06-07,Confirmed,12901,
Ebolavirus,Africa, Sierra Leone,2015-06-07,Deaths,3915,
Ebolavirus,Africa, Sierra Leone,2015-06-09,Confirmed,12911,
Ebolavirus,Africa, Sierra Leone,2015-06-09,Deaths,3917,
Ebolavirus,Africa, Sierra Leone,2015-06-10,Confirmed,12932,
Ebolavirus,Africa, Sierra Leone,2015-06-10,Deaths,3917,
Ebolavirus,Africa, Sierra Leone,2015-06-13,Confirmed,12962,
Ebolavirus,Africa, Sierra Leone,2015-06-13,Deaths,3919,
Ebolavirus,Africa, Sierra Leone,2015-06-14,Confirmed,12965,
Ebolavirus,Africa, Sierra Leone,2015-06-14,Deaths,3919,
Ebolavirus,Africa, Sierra Leone,2015-06-16,Confirmed,12990,
Ebolavirus,Africa, Sierra Leone,2015-06-16,Deaths,3922,
Ebolavirus,Africa, Sierra Leone,2015-06-17,Confirmed,13012,
Ebolavirus,Africa, Sierra Leone,2015-06-17,Deaths,3926,
Ebolavirus,Africa, Sierra Leone,2015-06-21,Confirmed,13059,
Ebolavirus,Africa, Sierra Leone,2015-06-21,Deaths,3928,
Ebolavirus,Africa, Sierra Leone,2015-06-23,Confirmed,13083,
Ebolavirus,Africa, Sierra Leone,2015-06-23,Deaths,3931,
Ebolavirus,Africa, Sierra Leone,2015-06-24,Confirmed,13093,
Ebolavirus,Africa, Sierra Leone,2015-06-24,Deaths,3931,
Ebolavirus,Africa, Sierra Leone,2015-06-29,Confirmed,13115,
Ebolavirus,Africa, Sierra Leone,2015-06-29,Deaths,3932,
Ebolavirus,Africa, Sierra Leone,2015-06-30,Confirmed,13129,
Ebolavirus,Africa, Sierra Leone,2015-06-30,Confirmed,13119,
Ebolavirus,Africa, Sierra Leone,2015-06-30,Deaths,3933,
Ebolavirus,Africa, Sierra Leone,2015-06-30,Deaths,3932,
Ebolavirus,Africa, Sierra Leone,2015-07-03,Confirmed,13135,
Ebolavirus,Africa, Sierra Leone,2015-07-03,Deaths,3935,
Ebolavirus,Africa, Sierra Leone,2015-07-04,Confirmed,13150,
Ebolavirus,Africa, Sierra Leone,2015-07-04,Deaths,3940,
Ebolavirus,Africa, Sierra Leone,2015-07-05,Confirmed,13155,
Ebolavirus,Africa, Sierra Leone,2015-07-05,Deaths,3940,
Ebolavirus,Africa, Sierra Leone,2015-07-08,Confirmed,13155,
Ebolavirus,Africa, Sierra Leone,2015-07-08,Deaths,3940,
Ebolavirus,Africa, Sierra Leone,2015-07-09,Confirmed,13169,
Ebolavirus,Africa, Sierra Leone,2015-07-09,Deaths,3941,
Ebolavirus,Africa, Sierra Leone,2015-07-10,Confirmed,13177,
Ebolavirus,Africa, Sierra Leone,2015-07-10,Deaths,3941,
Ebolavirus,Africa, Sierra Leone,2015-07-13,Confirmed,13201,
Ebolavirus,Africa, Sierra Leone,2015-07-13,Deaths,3946,
Ebolavirus,Africa, Sierra Leone,2015-07-14,Confirmed,13209,
Ebolavirus,Africa, Sierra Leone,2015-07-14,Deaths,3947,
Ebolavirus,Africa, Sierra Leone,2015-07-15,Confirmed,13209,
Ebolavirus,Africa, Sierra Leone,2015-07-15,Deaths,3947,
Ebolavirus,Africa, Sierra Leone,2015-07-16,Confirmed,13209,
Ebolavirus,Africa, Sierra Leone,2015-07-16,Deaths,3947,
Ebolavirus,Africa, Sierra Leone,2015-07-17,Confirmed,13209,
Ebolavirus,Africa, Sierra Leone,2015-07-17,Deaths,3947,
Ebolavirus,Africa, Sierra Leone,2015-07-20,Confirmed,13241,
Ebolavirus,Africa, Sierra Leone,2015-07-20,Deaths,3949,
Ebolavirus,Africa, Sierra Leone,2015-07-21,Confirmed,13250,
Ebolavirus,Africa, Sierra Leone,2015-07-21,Deaths,3949,
Ebolavirus,Africa, Sierra Leone,2015-07-22,Confirmed,13250,
Ebolavirus,Africa, Sierra Leone,2015-07-22,Deaths,3949,
Ebolavirus,Africa, Sierra Leone,2015-07-23,Confirmed,13262,
Ebolavirus,Africa, Sierra Leone,2015-07-23,Deaths,3949,
Ebolavirus,Africa, Sierra Leone,2015-07-24,Confirmed,13264,
Ebolavirus,Africa, Sierra Leone,2015-07-24,Deaths,3949,
Ebolavirus,Africa, Sierra Leone,2015-07-27,Confirmed,13284,
Ebolavirus,Africa, Sierra Leone,2015-07-27,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-07-28,Confirmed,13291,
Ebolavirus,Africa, Sierra Leone,2015-07-28,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-07-29,Confirmed,13290,
Ebolavirus,Africa, Sierra Leone,2015-07-29,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-07-30,Confirmed,13379,
Ebolavirus,Africa, Sierra Leone,2015-07-30,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-07-31,Confirmed,13387,
Ebolavirus,Africa, Sierra Leone,2015-07-31,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-03,Confirmed,13402,
Ebolavirus,Africa, Sierra Leone,2015-08-03,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-04,Confirmed,13406,
Ebolavirus,Africa, Sierra Leone,2015-08-04,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-05,Confirmed,13406,
Ebolavirus,Africa, Sierra Leone,2015-08-05,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-06,Confirmed,13426,
Ebolavirus,Africa, Sierra Leone,2015-08-06,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-07,Confirmed,13428,
Ebolavirus,Africa, Sierra Leone,2015-08-07,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-10,Confirmed,13465,
Ebolavirus,Africa, Sierra Leone,2015-08-10,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-11,Confirmed,13470,
Ebolavirus,Africa, Sierra Leone,2015-08-11,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-13,Confirmed,13484,
Ebolavirus,Africa, Sierra Leone,2015-08-13,Deaths,3951,
Ebolavirus,Africa, Sierra Leone,2015-08-14,Confirmed,13485,
Ebolavirus,Africa, Sierra Leone,2015-08-14,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-17,Confirmed,13489,
Ebolavirus,Africa, Sierra Leone,2015-08-17,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-18,Confirmed,13494,
Ebolavirus,Africa, Sierra Leone,2015-08-18,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-20,Confirmed,13518,
Ebolavirus,Africa, Sierra Leone,2015-08-20,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-21,Confirmed,13533,
Ebolavirus,Africa, Sierra Leone,2015-08-21,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-24,Confirmed,13538,
Ebolavirus,Africa, Sierra Leone,2015-08-24,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-25,Confirmed,13541,
Ebolavirus,Africa, Sierra Leone,2015-08-25,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-27,Confirmed,13582,
Ebolavirus,Africa, Sierra Leone,2015-08-27,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-28,Confirmed,13586,
Ebolavirus,Africa, Sierra Leone,2015-08-28,Deaths,3952,
Ebolavirus,Africa, Sierra Leone,2015-08-31,Confirmed,13603,
Ebolavirus,Africa, Sierra Leone,2015-08-31,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-01,Confirmed,13609,
Ebolavirus,Africa, Sierra Leone,2015-09-01,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-03,Confirmed,13638,
Ebolavirus,Africa, Sierra Leone,2015-09-03,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-04,Confirmed,13639,
Ebolavirus,Africa, Sierra Leone,2015-09-04,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-08,Confirmed,13683,
Ebolavirus,Africa, Sierra Leone,2015-09-08,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-10,Confirmed,13697,
Ebolavirus,Africa, Sierra Leone,2015-09-10,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-11,Confirmed,13701,
Ebolavirus,Africa, Sierra Leone,2015-09-11,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-14,Confirmed,13747,
Ebolavirus,Africa, Sierra Leone,2015-09-14,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-15,Confirmed,13756,
Ebolavirus,Africa, Sierra Leone,2015-09-15,Deaths,3953,
Ebolavirus,Africa, Sierra Leone,2015-09-17,Confirmed,13573,
Ebolavirus,Africa, Sierra Leone,2015-09-17,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-18,Confirmed,13785,
Ebolavirus,Africa, Sierra Leone,2015-09-18,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-21,Confirmed,13811,
Ebolavirus,Africa, Sierra Leone,2015-09-21,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-22,Confirmed,13823,
Ebolavirus,Africa, Sierra Leone,2015-09-22,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-24,Confirmed,13846,
Ebolavirus,Africa, Sierra Leone,2015-09-24,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-28,Confirmed,13894,
Ebolavirus,Africa, Sierra Leone,2015-09-28,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-09-29,Confirmed,13911,
Ebolavirus,Africa, Sierra Leone,2015-09-29,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-01,Confirmed,13928,
Ebolavirus,Africa, Sierra Leone,2015-10-01,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-02,Confirmed,13931,
Ebolavirus,Africa, Sierra Leone,2015-10-02,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-05,Confirmed,13941,
Ebolavirus,Africa, Sierra Leone,2015-10-05,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-07,Confirmed,13945,
Ebolavirus,Africa, Sierra Leone,2015-10-07,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-08,Confirmed,13956,
Ebolavirus,Africa, Sierra Leone,2015-10-08,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-09,Confirmed,13957,
Ebolavirus,Africa, Sierra Leone,2015-10-09,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-12,Confirmed,13978,
Ebolavirus,Africa, Sierra Leone,2015-10-12,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-13,Confirmed,13982,
Ebolavirus,Africa, Sierra Leone,2015-10-13,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-15,Confirmed,13992,
Ebolavirus,Africa, Sierra Leone,2015-10-15,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-16,Confirmed,13992,
Ebolavirus,Africa, Sierra Leone,2015-10-16,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-19,Confirmed,13999,
Ebolavirus,Africa, Sierra Leone,2015-10-19,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-20,Confirmed,14001,
Ebolavirus,Africa, Sierra Leone,2015-10-20,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-22,Confirmed,14031,
Ebolavirus,Africa, Sierra Leone,2015-10-22,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-23,Confirmed,14038,
Ebolavirus,Africa, Sierra Leone,2015-10-23,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-26,Confirmed,14052,
Ebolavirus,Africa, Sierra Leone,2015-10-26,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-27,Confirmed,14061,
Ebolavirus,Africa, Sierra Leone,2015-10-27,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-29,Confirmed,14066,
Ebolavirus,Africa, Sierra Leone,2015-10-29,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-10-30,Confirmed,14067,
Ebolavirus,Africa, Sierra Leone,2015-10-30,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-02,Confirmed,14078,
Ebolavirus,Africa, Sierra Leone,2015-11-02,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-03,Confirmed,14089,
Ebolavirus,Africa, Sierra Leone,2015-11-03,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-05,Confirmed,14104,
Ebolavirus,Africa, Sierra Leone,2015-11-05,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-06,Confirmed,14109,
Ebolavirus,Africa, Sierra Leone,2015-11-06,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-09,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-09,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-10,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-10,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-12,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-12,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-16,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-16,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-17,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-17,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-18,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-18,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-19,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-19,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-20,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-20,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-23,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-23,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-24,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-24,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-25,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-25,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-26,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-26,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-27,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-27,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-11-30,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-11-30,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-01,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-01,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-02,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-02,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-03,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-03,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-04,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-04,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-07,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-07,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-08,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-08,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-09,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-09,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-10,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-10,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-11,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-11,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-14,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-14,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-15,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-15,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-16,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-16,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-17,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-17,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-18,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-18,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-21,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-21,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-22,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-22,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-23,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-23,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-24,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-24,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-25,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-25,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-28,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-28,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-29,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-29,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2015-12-30,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2015-12-30,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2016-01-06,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2016-01-06,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2016-01-13,Confirmed,14122,
Ebolavirus,Africa, Sierra Leone,2016-01-13,Deaths,3955,
Ebolavirus,Africa, Sierra Leone,2016-01-20,Confirmed,14123,
Ebolavirus,Africa, Sierra Leone,2016-01-20,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-01-27,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-01-27,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-02-03,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-02-03,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-02-10,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-02-10,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-02-17,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-02-17,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-03-03,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-03-03,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-03-23,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-03-23,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-03-30,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-03-30,Deaths,3956,
Ebolavirus,Africa, Sierra Leone,2016-04-13,Confirmed,14124,
Ebolavirus,Africa, Sierra Leone,2016-04-13,Deaths,3956,
